,filmid,raiting,tittle
510,6612.0,4.5,Brother's Keeper (1992)
511,25842.0,4.5,Topper (1937)
512,25820.0,4.5,"Raven, The (1935)"
513,6666.0,4.5,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)"
514,25807.0,4.5,"Black Cat, The (1934)"
515,25769.0,4.5,"Steamboat Bill, Jr. (1928)"
516,6692.0,4.5,Stoked: The Rise and Fall of Gator (2002)
517,6749.0,4.5,"Prince and the Pauper, The (1937)"
518,6776.0,4.5,Lagaan: Once Upon a Time in India (2001)
519,1734.0,4.5,My Life in Pink (Ma vie en rose) (1997)
520,9011.0,4.5,Portrait of Jennie (1948)
521,8998.0,4.5,That's Entertainment (1974)
522,6562.0,4.5,Spencer's Mountain (1963)
523,6510.0,4.5,"Bodies, Rest & Motion (1993)"
524,26359.0,4.5,1900 (Novecento) (1976)
525,25901.0,4.5,"Henry V (Chronicle History of King Henry the Fift with His Battell Fought at Agincourt in France, The) (1944)"
526,26322.0,4.5,Gone in 60 Seconds (1974)
527,26242.0,4.5,Duel (1971)
528,6269.0,4.5,Stevie (2002)
529,26133.0,4.5,"Charlie Brown Christmas, A (1965)"
530,26122.0,4.5,Onibaba (1964)
531,6413.0,4.5,"Electric Horseman, The (1979)"
532,26113.0,4.5,"Best Man, The (1964)"
533,26111.0,4.5,Becket (1964)
534,26101.0,4.5,McLintock! (1963)
535,26064.0,4.5,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)"
536,26052.0,4.5,Pickpocket (1959)
537,26051.0,4.5,"Nun's Story, The (1959)"
538,6450.0,4.5,"Heaven Knows, Mr. Allison (1957)"
539,6461.0,4.5,"Unforgiven, The (1960)"
540,6498.0,4.5,Murphy's War (1971)
541,6818.0,4.5,Come and See (Idi i smotri) (1985)
542,6926.0,4.5,"Solid Gold Cadillac, The (1956)"
543,8872.0,4.5,"Dirty Shame, A (2004)"
544,6935.0,4.5,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)"
545,7614.0,4.5,Oklahoma! (1955)
546,7748.0,4.5,Pierrot le fou (1965)
547,7759.0,4.5,Nostalghia (1983)
548,7836.0,4.5,Woodstock (1970)
549,7844.0,4.5,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)"
550,8330.0,4.5,Our Man in Havana (1959)
551,7895.0,4.5,Bring Me the Head of Alfredo Garcia (1974)
552,7916.0,4.5,Gidget (1959)
553,8208.0,4.5,"Razor's Edge, The (1946)"
554,8199.0,4.5,Ugetsu (Ugetsu monogatari) (1953)
555,8195.0,4.5,"Avventura, L' (Adventure, The) (1960)"
556,8056.0,4.5,Harper (1966)
557,8039.0,4.5,Support Your Local Sheriff! (1969)
558,8033.0,4.5,How to Steal a Million (1966)
559,7919.0,4.5,Drunken Angel (Yoidore tenshi) (1948)
560,7586.0,4.5,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977)
561,7585.0,4.5,Summertime (1955)
562,7578.0,4.5,Midnight (1939)
563,7088.0,4.5,Black Orpheus (Orfeu Negro) (1959)
564,7025.0,4.5,"Midnight Clear, A (1992)"
565,7042.0,4.5,Betty Blue (37°2 le matin) (1986)
566,7045.0,4.5,"Witches, The (1990)"
567,8785.0,4.5,Early Summer (Bakushû) (1951)
568,7047.0,4.5,Year of the Dragon (1985)
569,2069.0,4.5,"Trip to Bountiful, The (1985)"
570,7117.0,4.5,Leprechaun (1993)
571,8501.0,4.5,"Hitcher, The (1986)"
572,7206.0,4.5,Mon Oncle (My Uncle) (1958)
573,7310.0,4.5,Raw Deal (1986)
574,7396.0,4.5,Scenes From a Marriage (Scener ur ett äktenskap) (1973)
575,7487.0,4.5,Henry & June (1990)
576,7493.0,4.5,"Three Faces of Eve, The (1957)"
577,7505.0,4.5,"Kingdom, The (Riget) (1994)"
578,6230.0,4.5,Bang the Drum Slowly (1973)
579,6228.0,4.5,"Talk of the Town, The (1942)"
580,1264.0,4.5,Diva (1981)
581,33072.0,4.5,F for Fake (Vérités et mensonges) (1973)
582,32892.0,4.5,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962)
583,32728.0,4.5,"Little Girl Who Lives Down the Lane, The (1976)"
584,5056.0,4.5,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder für sich und Gott Gegen Alle) (1974)"
585,5059.0,4.5,Little Dieter Needs to Fly (1997)
586,32493.0,4.5,End of the Century: The Story of the Ramones (2003)
587,32469.0,4.5,We're No Angels (1955)
588,32387.0,4.5,"Sword of Doom, The (Dai-bosatsu tôge) (1966)"
589,32369.0,4.5,Panic in the Streets (1950)
590,1384.0,4.5,"Substance of Fire, The (1996)"
591,32025.0,4.5,Walk on Water (2004)
592,31930.0,4.5,Masculin Féminin (1966)
593,5162.0,4.5,"Jo Jo Dancer, Your Life is Calling (1986)"
594,31522.0,4.5,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)"
595,31413.0,4.5,"White Sound, The (Das weiße Rauschen) (2001)"
596,5337.0,4.5,Delirious (1991)
597,2435.0,4.5,Hurlyburly (1998)
598,33171.0,4.5,Mysterious Skin (2004)
599,6223.0,4.5,Spun (2001)
600,33358.0,4.5,Off the Map (2003)
601,40955.0,4.5,Breakfast on Pluto (2005)
602,2511.0,4.5,"Long Goodbye, The (1973)"
603,39052.0,4.5,Star Wreck: In the Pirkinning (2005)
604,38159.0,4.5,"Short Film About Love, A (Krótki film o milosci) (1988)"
605,4767.0,4.5,Abbott and Costello Meet the Mummy (1955)
606,4784.0,4.5,"French Lieutenant's Woman, The (1981)"
607,4798.0,4.5,Indiscreet (1958)
608,4809.0,4.5,Silkwood (1983)
609,4920.0,4.5,"Now, Voyager (1942)"
610,36363.0,4.5,Kin-Dza-Dza! (1986)
611,4997.0,4.5,"Convent, The (2000)"
612,33905.0,4.5,Somebody Up There Likes Me (1956)
613,33463.0,4.5,DuckTales: The Movie - Treasure of the Lost Lamp (1990)
614,33451.0,4.5,"Ugly, Dirty and Bad (Brutti sporchi e cattivi) (1976)"
615,4999.0,4.5,Dodsworth (1936)
616,31133.0,4.5,Deathwatch (2002)
617,31030.0,4.5,I Remember Mama (1948)
618,30892.0,4.5,In the Realms of the Unreal (2004)
619,30742.0,4.5,Some Came Running (1958)
620,26788.0,4.5,"Story of Qiu Ju, The (Qiu Ju da guan si) (1992)"
621,5914.0,4.5,"Vernon, Florida (1981)"
622,1571.0,4.5,When the Cat's Away (Chacun cherche son chat) (1996)
623,1572.0,4.5,"Contempt (Mépris, Le) (1963)"
624,26712.0,4.5,35 Up (1991)
625,5932.0,4.5,Burden of Dreams (1982)
626,26674.0,4.5,Prime Suspect (1991)
627,6023.0,4.5,Band of Outsiders (Bande à part) (1964)
628,26547.0,4.5,Police Story (Ging chaat goo si) (1985)
629,6051.0,4.5,"Harder They Come, The (1973)"
630,6056.0,4.5,Chaos (2001)
631,26471.0,4.5,Eddie Murphy Delirious (1983)
632,26414.0,4.5,"Wedding, A (1978)"
633,26398.0,4.5,Capricorn One (1978)
634,26394.0,4.5,"Turning Point, The (1977)"
635,26842.0,4.5,Tai Chi Master (Twin Warriors) (Tai ji: Zhang San Feng) (1993)
636,5839.0,4.5,My Father's Glory (La gloire de mon père) (1990)
637,2330.0,4.5,Hands on a Hard Body (1996)
638,27700.0,4.5,Evil (Ondskan) (2003)
639,5456.0,4.5,Wagons East (1994)
640,5515.0,4.5,Songs From the Second Floor (Sånger från andra våningen) (2000)
641,1454.0,4.5,SubUrbia (1997)
642,2362.0,4.5,Glen or Glenda (1953)
643,27772.0,4.5,Ju-on: The Grudge (2002)
644,27716.0,4.5,"Green Butchers, The (Grønne slagtere, De) (2003)"
645,5608.0,4.5,"Das Experiment (Experiment, The) (2001)"
646,2342.0,4.5,Hard Core Logo (1996)
647,27423.0,4.5,"O Auto da Compadecida (Dog's Will, A) (2000)"
648,1502.0,4.5,Kissed (1996)
649,5627.0,4.5,Skins (2002)
650,5635.0,4.5,"Man from Elysian Fields, The (2001)"
651,27171.0,4.5,Freeway II: Confessions of a Trickbaby (1999)
652,5644.0,4.5,"Pride of the Yankees, The (1942)"
653,135887.0,4.5,Minions (2015)
654,1437.0,4.5,"Cement Garden, The (1993)"
655,80586.0,4.5,Flipped (2010)
656,103306.0,4.5,Europa Report (2013)
657,68519.0,4.5,S. Darko (S. Darko: A Donnie Darko Tale) (2009)
658,72591.0,4.5,"Patriot, The (1998)"
659,67168.0,4.5,Dance of the Dead (2008)
660,114060.0,4.5,The Drop (2014)
661,72479.0,4.5,"Messenger, The (2009)"
662,72395.0,4.5,Precious (2009)
663,66385.0,4.5,Taking Chance (2009)
664,103255.0,4.5,Dirty Wars (2013)
665,118696.0,4.5,The Hobbit: The Battle of the Five Armies (2014)
666,96432.0,4.5,Lawless (2012)
667,103384.0,4.5,"Lone Ranger, The (2013)"
668,71732.0,4.5,I Sell the Dead (2008)
669,568.0,4.5,Bhaji on the Beach (1993)
670,68956.0,4.5,Late Autumn (Akibiyori) (1960)
671,321.0,4.5,Strawberry and Chocolate (Fresa y chocolate) (1993)
672,77296.0,4.5,Normal Adolescent Behavior (2007)
673,112421.0,4.5,Frank (2014)
674,94752.0,4.5,Gifted Hands: The Ben Carson Story (2009)
675,77359.0,4.5,Red Riding: 1983 (2009)
676,72131.0,4.5,Michael Jackson's This Is It (2009)
677,103624.0,4.5,Fruitvale Station (2013)
678,74154.0,4.5,When in Rome (2010)
679,102753.0,4.5,"Past, The (Le passé) (2013)"
680,72701.0,4.5,Planet 51 (2009)
681,97024.0,4.5,Rust and Bone (De rouille et d'os) (2012)
682,102588.0,4.5,Stories We Tell (2012)
683,116799.0,4.5,Inherent Vice (2014)
684,602.0,4.5,"Great Day in Harlem, A (1994)"
685,116138.0,4.5,Leviathan (2014)
686,101142.0,4.5,"Croods, The (2013)"
687,101739.0,4.5,Evil Dead (2013)
688,98122.0,4.5,Indie Game: The Movie (2012)
689,74573.0,4.5,"Vicious Kind, The (2009)"
690,67607.0,4.5,We Live in Public (2009)
691,98065.0,4.5,Brooklyn Castle (2012)
692,101962.0,4.5,Wolf Children (Okami kodomo no ame to yuki) (2012)
693,98056.0,4.5,Amour (2012)
694,116897.0,4.5,Wild Tales (2014)
695,115122.0,4.5,What We Do in the Shadows (2014)
696,116989.0,4.5,Tales of the Grim Sleeper (2014)
697,76751.0,4.5,American Drug War: The Last White Hope (2007)
698,97639.0,4.5,How to Survive a Plague (2012)
699,213.0,4.5,Burnt by the Sun (Utomlyonnye solntsem) (1994)
700,67223.0,4.5,Sugar (2008)
701,114795.0,4.5,Dracula Untold (2014)
702,59.0,4.5,"Confessional, The (Confessionnal, Le) (1995)"
703,97188.0,4.5,Sinister (2012)
704,65612.0,4.5,Castaway (1986)
705,104069.0,4.5,Louis C.K.: Oh My God (2013)
706,746.0,4.5,Force of Evil (1948)
707,77414.0,4.5,"Last Song, The (2010)"
708,78836.0,4.5,Enter the Void (2009)
709,106438.0,4.5,Philomena (2013)
710,85736.0,4.5,BURN-E (2008)
711,85547.0,4.5,"Hugh Hefner: Playboy, Activist and Rebel (2009)"
712,110553.0,4.5,The Amazing Spider-Man 2 (2014)
713,463.0,4.5,Guilty as Sin (1993)
714,110110.0,4.5,Starred Up (2013)
715,106441.0,4.5,"Book Thief, The (2013)"
716,71033.0,4.5,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)"
717,84156.0,4.5,Happy People: A Year in the Taiga (2010)
718,109372.0,4.5,About Last Night (2014)
719,108983.0,4.5,La Luna (2011)
720,483.0,4.5,King of the Hill (1993)
721,70533.0,4.5,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007)
722,106918.0,4.5,"Secret Life of Walter Mitty, The (2013)"
723,82767.0,4.5,Rabbit Hole (2010)
724,107141.0,4.5,Saving Mr. Banks (2013)
725,79677.0,4.5,"Two Escobars, The (2010)"
726,496.0,4.5,What Happened Was... (1994)
727,79929.0,4.5,"Eclipse, The (2009)"
728,668.0,4.5,Song of the Little Road (Pather Panchali) (1955)
729,107312.0,4.5,Lady and the Tramp II: Scamp's Adventure (2001)
730,80748.0,4.5,Alice in Wonderland (1933)
731,78774.0,4.5,Solitary Man (2009)
732,73854.0,4.5,"Rudolph, the Red-Nosed Reindeer (1964)"
733,126987.0,4.5,Bells from the Deep (1993)
734,111529.0,4.5,"Normal Heart, The (2014)"
735,91233.0,4.5,Lifted (2006)
736,105197.0,4.5,Nebraska (2013)
737,65435.0,4.5,Open Season 2 (2008)
738,105355.0,4.5,Blue Is the Warmest Color (La vie d'Adèle) (2013)
739,77596.0,4.5,Lebanon (2009)
740,91134.0,4.5,My Week with Marilyn (2011)
741,120635.0,4.5,Taken 3 (2015)
742,78041.0,4.5,Killers (2010)
743,105844.0,4.5,12 Years a Slave (2013)
744,77629.0,4.5,Reindeerspotting - Pako joulumaasta (2010)
745,88810.0,4.5,"Help, The (2011)"
746,88724.0,4.5,Beats Rhymes & Life: The Travels of a Tribe Called Quest (2011)
747,88179.0,4.5,One Day (2011)
748,110882.0,4.5,Locke (2013)
749,69493.0,4.5,Tu£sday (2008)
750,71466.0,4.5,City Island (2009)
751,106011.0,4.5,"Blue Umbrella, The (2013)"
752,2804.0,4.474137931034483,"Christmas Story, A (1983)"
753,1217.0,4.461538461538462,Ran (1985)
754,1189.0,4.458333333333333,"Thin Blue Line, The (1988)"
755,318.0,4.4564516129032254,"Shawshank Redemption, The (1994)"
756,1289.0,4.454545454545454,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983)
757,26662.0,4.454545454545454,Kiki's Delivery Service (Majo no takkyûbin) (1989)
758,858.0,4.451030927835052,"Godfather, The (1972)"
759,7099.0,4.447368421052632,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
760,7566.0,4.444444444444445,28 Up (1985)
761,1827.0,4.4375,"Big One, The (1997)"
762,2618.0,4.428571428571429,"Castle, The (1997)"
763,2166.0,4.428571428571429,Return to Paradise (1998)
764,5772.0,4.428571428571429,My Dinner with André (1981)
765,942.0,4.428571428571429,Laura (1944)
766,50.0,4.41703056768559,"Usual Suspects, The (1995)"
767,28.0,4.416666666666667,Persuasion (1995)
768,2206.0,4.416666666666667,Suspicion (1941)
769,3341.0,4.4,Born Yesterday (1950)
770,7063.0,4.4,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)"
771,955.0,4.4,Bringing Up Baby (1938)
772,51834.0,4.4,Becoming Jane (2007)
773,13.0,4.4,Balto (1995)
774,4754.0,4.4,"Wicker Man, The (1973)"
775,6301.0,4.4,Straw Dogs (1971)
776,991.0,4.384615384615385,Michael Collins (1996)
777,5994.0,4.375,Nicholas Nickleby (2002)
778,5341.0,4.375,Lenny (1974)
779,26528.0,4.375,Anne of Green Gables (1985)
780,5325.0,4.375,Dogtown and Z-Boyz (2001)
781,65642.0,4.375,"Timecrimes (Cronocrímenes, Los) (2007)"
782,5483.0,4.375,"Kid Stays in the Picture, The (2002)"
783,27834.0,4.375,"Return, The (Vozvrashcheniye) (2003)"
784,2045.0,4.375,"Far Off Place, A (1993)"
785,6970.0,4.375,Desk Set (1957)
786,7572.0,4.375,Wit (2001)
787,4432.0,4.375,Sweet Smell of Success (1957)
788,917.0,4.375,"Little Princess, The (1939)"
789,2282.0,4.375,Pecker (1998)
790,89759.0,4.375,"Separation, A (Jodaeiye Nader az Simin) (2011)"
791,81158.0,4.375,Restrepo (2010)
792,1224.0,4.369565217391305,Henry V (1989)
793,1946.0,4.363636363636363,Marty (1955)
794,1192.0,4.357142857142857,Paris Is Burning (1990)
795,3142.0,4.35,U2: Rattle and Hum (1988)
796,2732.0,4.35,Jules and Jim (Jules et Jim) (1961)
797,1361.0,4.35,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
798,27846.0,4.35,"Corporation, The (2003)"
799,7502.0,4.348484848484849,Band of Brothers (2001)
800,1284.0,4.348484848484849,"Big Sleep, The (1946)"
801,41.0,4.342105263157895,Richard III (1995)
802,1147.0,4.342105263157895,When We Were Kings (1996)
803,162.0,4.339285714285714,Crumb (1994)
804,1477.0,4.333333333333333,Love Jones (1997)
805,27882.0,4.333333333333333,Riding Giants (2004)
806,1535.0,4.333333333333333,Love! Valour! Compassion! (1997)
807,5646.0,4.333333333333333,Valmont (1989)
808,85342.0,4.333333333333333,Elite Squad: The Enemy Within (Tropa de Elite 2 - O Inimigo Agora É Outro) (2010)
809,1050.0,4.333333333333333,Looking for Richard (1996)
810,30803.0,4.333333333333333,3-Iron (Bin-jip) (2004)
811,31162.0,4.333333333333333,"Life and Death of Peter Sellers, The (2004)"
812,51277.0,4.333333333333333,"36th Chamber of Shaolin, The (Shao Lin san shi liu fang) (Master Killer) (1978)"
813,52767.0,4.333333333333333,21 Up (1977)
814,2323.0,4.333333333333333,"Cruise, The (1998)"
815,2068.0,4.333333333333333,Fanny and Alexander (Fanny och Alexander) (1982)
816,6031.0,4.333333333333333,Imitation of Life (1959)
817,6542.0,4.333333333333333,"Cuckoo, The (Kukushka) (2002)"
818,74282.0,4.333333333333333,Anne of Green Gables: The Sequel (a.k.a. Anne of Avonlea) (1987)
819,1161.0,4.333333333333333,"Tin Drum, The (Blechtrommel, Die) (1979)"
820,74450.0,4.333333333333333,Valentine's Day (2010)
821,6856.0,4.333333333333333,Yankee Doodle Dandy (1942)
822,7135.0,4.333333333333333,Shoot the Piano Player (Tirez sur le pianiste) (1960)
823,44555.0,4.333333333333333,"Lives of Others, The (Das leben der Anderen) (2006)"
824,96821.0,4.333333333333333,"Perks of Being a Wallflower, The (2012)"
825,6579.0,4.333333333333333,"One, Two, Three (1961)"
826,7834.0,4.333333333333333,After the Thin Man (1936)
827,8012.0,4.333333333333333,Kikujiro (Kikujirô no natsu) (1999)
828,8261.0,4.333333333333333,3 Women (Three Women) (1977)
829,1596.0,4.333333333333333,Career Girls (1997)
830,49225.0,4.333333333333333,Street Fight (2005)
831,8754.0,4.333333333333333,"Prime of Miss Jean Brodie, The (1969)"
832,8827.0,4.333333333333333,"Bill Cosby, Himself (1983)"
833,2173.0,4.333333333333333,"Navigator: A Mediaeval Odyssey, The (1988)"
834,363.0,4.333333333333333,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)"
835,25850.0,4.333333333333333,Holiday (1938)
836,90376.0,4.333333333333333,We Need to Talk About Kevin (2011)
837,50658.0,4.333333333333333,49 Up (2005)
838,6183.0,4.333333333333333,Pillow Talk (1959)
839,6178.0,4.333333333333333,"Patch of Blue, A (1965)"
840,5633.0,4.333333333333333,Heaven (2002)
841,103539.0,4.333333333333333,The Spectacular Now (2013)
842,4337.0,4.333333333333333,"Sand Pebbles, The (1966)"
843,4274.0,4.333333333333333,Cleopatra (1963)
844,127098.0,4.333333333333333,Louis C.K.: Live at The Comedy Store (2015)
845,998.0,4.333333333333333,Set It Off (1996)
846,35.0,4.333333333333333,Carrington (1995)
847,3097.0,4.333333333333333,"Shop Around the Corner, The (1940)"
848,685.0,4.333333333333333,It's My Party (1996)
849,4381.0,4.333333333333333,"Closet, The (Placard, Le) (2001)"
850,114662.0,4.333333333333333,American Sniper (2014)
851,3576.0,4.333333333333333,"Hidden, The (1987)"
852,55071.0,4.333333333333333,No End in Sight (2007)
853,2437.0,4.333333333333333,Wilde (1997)
854,3406.0,4.333333333333333,Captain Horatio Hornblower R.N. (1951)
855,3182.0,4.333333333333333,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)"
856,760.0,4.333333333333333,Stalingrad (1993)
857,4801.0,4.333333333333333,"Little Foxes, The (1941)"
858,67508.0,4.333333333333333,"Baader Meinhof Komplex, Der (2008)"
859,892.0,4.333333333333333,Twelfth Night (1996)
860,4783.0,4.333333333333333,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)"
861,4725.0,4.333333333333333,Session 9 (2001)
862,69849.0,4.333333333333333,Roots (1977)
863,1221.0,4.33203125,"Godfather: Part II, The (1974)"
864,6016.0,4.328125,City of God (Cidade de Deus) (2002)
865,2726.0,4.321428571428571,"Killing, The (1956)"
866,2019.0,4.315384615384615,Seven Samurai (Shichinin no samurai) (1954)
867,232.0,4.314814814814815,Eat Drink Man Woman (Yin shi nan nu) (1994)
868,116797.0,4.3125,"Imitation Game, The (2014)"
869,1104.0,4.3076923076923075,"Streetcar Named Desire, A (1951)"
870,904.0,4.305,Rear Window (1954)
871,4769.0,4.3,Into the Arms of Strangers: Stories of the Kindertransport (2000)
872,134853.0,4.3,Inside Out (2015)
873,6591.0,4.3,"Magdalene Sisters, The (2002)"
874,7619.0,4.3,"Miracle Worker, The (1962)"
875,2237.0,4.3,Without Limits (1998)
876,2927.0,4.3,Brief Encounter (1946)
877,2925.0,4.3,"Conformist, The (Conformista, Il) (1970)"
878,3339.0,4.3,Cross of Iron (1977)
879,5034.0,4.3,"Truly, Madly, Deeply (1991)"
880,4555.0,4.3,Torch Song Trilogy (1988)
881,108932.0,4.3,The Lego Movie (2014)
882,5899.0,4.3,Zulu (1964)
883,527.0,4.298283261802575,Schindler's List (1993)
884,2550.0,4.291666666666667,"Haunting, The (1963)"
885,4226.0,4.291095890410959,Memento (2000)
886,5135.0,4.2894736842105265,Monsoon Wedding (2001)
887,1198.0,4.288372093023256,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)
888,6791.0,4.285714285714286,Babette's Feast (Babettes gæstebud) (1987)
889,65261.0,4.285714285714286,Ponyo (Gake no ue no Ponyo) (2008)
890,1175.0,4.285714285714286,Delicatessen (1991)
891,3430.0,4.285714285714286,Death Wish (1974)
892,56782.0,4.285714285714286,There Will Be Blood (2007)
893,3529.0,4.285714285714286,"Postman Always Rings Twice, The (1981)"
894,5971.0,4.285714285714286,My Neighbor Totoro (Tonari no Totoro) (1988)
895,1465.0,4.285714285714286,Rosewood (1997)
896,678.0,4.285714285714286,Some Folks Call It a Sling Blade (1993)
897,2935.0,4.277777777777778,"Lady Eve, The (1941)"
898,7156.0,4.277777777777778,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)"
899,2303.0,4.277777777777778,Nashville (1975)
900,2212.0,4.277777777777778,"Man Who Knew Too Much, The (1934)"
901,112552.0,4.277777777777778,Whiplash (2014)
902,912.0,4.273109243697479,Casablanca (1942)
903,581.0,4.2727272727272725,"Celluloid Closet, The (1995)"
904,1252.0,4.2727272727272725,Chinatown (1974)
905,1212.0,4.271428571428571,"Third Man, The (1949)"
906,6380.0,4.269230769230769,Capturing the Friedmans (2003)
907,3196.0,4.264705882352941,Stalag 17 (1953)
908,750.0,4.2644927536231885,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964)
909,913.0,4.264285714285714,"Maltese Falcon, The (1941)"
910,1269.0,4.2631578947368425,Arsenic and Old Lace (1944)
911,26614.0,4.260869565217392,"Bourne Identity, The (1988)"
912,741.0,4.258064516129032,Ghost in the Shell (Kôkaku kidôtai) (1995)
913,593.0,4.250836120401337,"Silence of the Lambs, The (1991)"
914,53318.0,4.25,Cashback (2006)
915,95543.0,4.25,Ice Age 4: Continental Drift (2012)
916,26131.0,4.25,"Battle of Algiers, The (La battaglia di Algeri) (1966)"
917,89118.0,4.25,"Skin I Live In, The (La piel que habito) (2011)"
918,3736.0,4.25,"Ace in the Hole (Big Carnival, The) (1951)"
919,7124.0,4.25,Grass (1999)
920,42002.0,4.25,"Producers, The (2005)"
921,8125.0,4.25,Sunrise: A Song of Two Humans (1927)
922,38188.0,4.25,Bubble (2006)
923,4152.0,4.25,Vatel (2000)
924,43376.0,4.25,Sophie Scholl: The Final Days (Sophie Scholl - Die letzten Tage) (2005)
925,8127.0,4.25,"First $20 Million Is Always the Hardest, The (2002)"
926,8542.0,4.25,"Day at the Races, A (1937)"
927,97225.0,4.25,Hotel Transylvania (2012)
928,118898.0,4.25,A Most Violent Year (2014)
929,3627.0,4.25,Carnival of Souls (1962)
930,8331.0,4.25,"Man Who Came to Dinner, The (1942)"
931,4160.0,4.25,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)"
932,95313.0,4.25,Jack-Jack Attack (2005)
933,4178.0,4.25,Of Mice and Men (1939)
934,4186.0,4.25,"Fortune Cookie, The (1966)"
935,26606.0,4.25,"Chinese Ghost Story, A (Sinnui yauwan) (1987)"
936,8485.0,4.25,Samsara (2001)
937,7943.0,4.25,"Killers, The (1946)"
938,66171.0,4.25,Push (2009)
939,3783.0,4.25,Croupier (1998)
940,89774.0,4.25,Warrior (2011)
